revenue,net profit,operating profit,interest revenue,cash,current assets,liabilities,marketable securities,current other assets,provisions for employees,non-current assets,goodwill,intangible assets,assets,current liabilities,equity,shares,inventories,shares authorized,net operating cashflows,net investing cashflows,net financing cashflows,bank: non-banking investing cashflow,bank: banking investing cashflow,payment for supplies,payment for employees,property sales (operating),dividends paid,forex,trade receivables,prepayments,cash on hands,cash on banks,cash short investment,employee benefits,Date,TICKER
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,201812,UNESPA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,UNESPA
2388861000.0,-584113000.0,-584113000.0,,129343000.0,666979000.0,6540771000.0,,71721000.0,49270000.0,8317820000.0,,197000,8984799000.0,586653000.0,2455966000.0,4200.0,52759000.0,4200.0,-301136000.0,-68627000.0,347492000.0,,,1741846000.0,1027079000.0,,,,381771000.0,,,126015000.0,,,201812,UNION GOLF
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201812,UNION GOLF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,UNION GOLF
21551002000.0,6591215000.0,6591215000.0,39741000.0,3321680000.0,26098275000.0,18694141000.0,19802827000.0,41537000.0,619287000.0,28112241000.0,,4265362000.0,54210516000.0,2660039000.0,35271643000.0,48000000.0,,48000000.0,5289208000.0,-748367000.0,-4884062000.0,,,13768244000.0,8431810000.0,62000.0,5956204000.0,35659000.0,2478344000.0,,,2505029000.0,,6610456000.0,201812,VALORES
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201812,VALORES
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,VALORES
91436000,18248000,18701000,,24339000.0,49159000.0,127674000.0,,1222000.0,1556000.0,2208718000.0,17000.0,,2257877000.0,31136000.0,2130203000.0,30696876188.0,4832000.0,30696876188.0,-26039000,13729000,-5055000,,,112112000,4876000,10771000,,-737000,15071000.0,,,4248000.0,,,201812,VAPORES
1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,1,2.0,1,1.0,2.0,2.0,1.0,2.0,2.0,201812,VAPORES
1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,1,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,201812,VAPORES
161608000.0,23726000.0,23726000.0,229000.0,7495000.0,63506000.0,159845000.0,,121000.0,3517000.0,261893000.0,,241000.0,325399000.0,35966000.0,117599000.0,1202879835.0,3405000.0,1202879835.0,20138000.0,-17899000.0,-18234000.0,,,125241000.0,27715000.0,,13831000.0,-53000.0,39175000.0,7521000.0,,5751000.0,,29764000.0,201812,VENTANAS
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,201812,VENTANAS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,201812,VENTANAS
6009000.0,4029000.0,4029000.0,,1703000.0,8112000.0,14239000.0,798000,15000.0,249000.0,52209000.0,,913000.0,60321000.0,5398000.0,46082000.0,720.0,464000.0,720.0,601000.0,874000.0,-3142000.0,,,2692000.0,2986000.0,2609000.0,1437000.0,,608000.0,,,86000.0,1615000.0,,201812,VICONTO
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201812,VICONTO
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,201812,VICONTO
112291796000.0,16685785000.0,16685785000.0,1027991000.0,14607139000.0,60007245000.0,37913744000.0,1138115000.0,385560000.0,1201458000.0,138780569000.0,351221000.0,1127573000.0,198787814000.0,19363766000.0,160831868000.0,0.0,22020346000.0,75000000.0,19245537000.0,-9550369000.0,-9541806000.0,,,93598646000.0,12759072000.0,,7861698000.0,97527000.0,20567699000.0,,,388548000.0,14197501000.0,16695314000.0,201812,VOLCAN
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201812,VOLCAN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,VOLCAN
206518731000.0,14833018000.0,14833018000.0,,14825169000.0,156118074000.0,112427830000.0,891620000.0,2726559000.0,2664550000.0,185841247000.0,28857870000.0,21748724000.0,341959321000.0,80877682000.0,229531491000.0,39969696632.0,66173035000.0,39969696632.0,14340011000.0,-16749301000.0,3741241000.0,,,189712608000.0,23723195000.0,212337000.0,9070285000.0,-491956000.0,51154514000.0,,,2883504000.0,10465125000.0,22515337000.0,201812,VSPT
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201812,VSPT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,VSPT
438694430000.0,16757388000.0,16757388000.0,,13133516000.0,206829747000.0,262227378000.0,82673000.0,1040402000.0,3744953000.0,261236359000.0,15023604000.0,31480282000.0,468066106000.0,119244263000.0,204727773000.0,315165.988,99423709000.0,315165.988,27203262000.0,-17118925000.0,-8320649000.0,,,382380142000.0,48287853000.0,20029000.0,5988154000.0,18297000.0,77889983000.0,,,4073624000.0,7355990000.0,58708143000.0,201812,WATTS
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201812,WATTS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,WATTS
1215747000.0,315851000.0,315851000.0,,35081000.0,326002000.0,2281484000.0,1394000.0,11506000.0,26321000.0,29501837000.0,,1361000.0,29827839000.0,457140000.0,27546355000.0,153702766.0,,153702766.0,348410000.0,-478520000.0,136482000.0,,,447736000.0,442749000.0,,,,168843000.0,,,30606000.0,,,201812,YUGOSLAVA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201812,YUGOSLAVA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,YUGOSLAVA
39471289000.0,15562618000.0,15562618000.0,,12008462000.0,20783707000.0,65937566000.0,1078268000.0,1259249000.0,566759000.0,93758818000.0,,2679640000.0,114542525000.0,20619488000.0,48604959000.0,220569255.0,243592000.0,220569255.0,21590610000.0,-1569820000.0,-15567701000.0,,,15244299000.0,5816187000.0,648109000.0,9602880000.0,,5175039000.0,,,392186000.0,70000000,,201812,ZOFRI
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201812,ZOFRI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,201812,ZOFRI
2411773000,124441000,124441000,10271000,340861000.0,970407000.0,5895164000.0,10031000.0,2263000.0,3893000.0,7472153000.0,,87671000.0,8442560000.0,791324000.0,2446526000.0,8400318891.0,144777000.0,8400318891.0,739118000,-599999000,-112428000,,,1557137000,73928000,,304587000,-8203000,319360000.0,,,328660000.0,,86283000,201912,AESGENER
1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,1,1,1.0,2.0,2.0,1.0,2.0,1,201912,AESGENER
1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,0.0,1,1,1.0,0.0,0.0,1.0,0.0,1,201912,AESGENER
544683867000.0,139750372000.0,139750372000.0,5767246000.0,72062758000.0,197676646000.0,1313970839000.0,,2453658000.0,5184148000.0,1803767656000.0,36233012000.0,223786740000.0,2001444302000.0,242137717000.0,644453334000.0,6118965160.0,3810599000.0,6118965160.0,232298663000.0,-125768548000.0,-74447831000.0,,,226237677000.0,61427262000.0,18206781000.0,137895033000.0,,110163302000.0,,,,,59771461000.0,201912,AGUAS
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,201912,AGUAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,AGUAS
513736000.0,23594000.0,23594000.0,1965000.0,24661000.0,173437000.0,341060000.0,6726000.0,11920000.0,76000.0,366046000.0,3977000.0,81436000.0,539483000.0,179591000.0,179730000.0,855096691.0,7531000.0,855096691.0,54243000.0,-32296000.0,-25287000.0,,,441772000.0,55267000.0,3708000.0,9571000.0,-43000.0,99323000.0,,,19828000.0,,82073000.0,201912,AGUNSA
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,201912,AGUNSA
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,201912,AGUNSA
1978791988000.0,150602911000.0,150602911000.0,9198475000.0,462122656000.0,1365417558000.0,3665153591000.0,162711744000.0,88446287000.0,,4065761053000.0,92607056000.0,531529395000.0,5431178611000.0,890267810000.0,1039802892000.0,302017113.0,82615111000.0,302017113.0,615513035000.0,-138566376000.0,-100982886000.0,,,1218677462000.0,230963074000.0,490062013000.0,21514000.0,-3522877000.0,483562649000.0,,,17199370000.0,5164688000.0,260546963000.0,201912,ALMENDRAL
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201912,ALMENDRAL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,ALMENDRAL
186046901000.0,4257213000.0,4257213000.0,1338720000.0,9470988000.0,164823886000.0,109799693000.0,,583297000.0,1884942000.0,56863277000.0,1611124000.0,8018695000.0,221687163000.0,60589935000.0,110555447000.0,22000000.0,56383490000.0,22000000.0,25657469000.0,-7196117000.0,-18903200000.0,,,160984551000.0,28275692000.0,294124000.0,1798315000.0,567388000.0,90592302000.0,,,8506797000.0,,,201912,ANASAC
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,201912,ANASAC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,ANASAC
749599571000.0,23262643000.0,23262643000.0,,69787221000.0,378463559000.0,704838037000.0,646189000.0,13050729000.0,,706614683000.0,21459521000.0,64888037000.0,1085078242000.0,403472906000.0,379185654000.0,449900787.0,75800359000.0,449900787.0,59287568000.0,-27895467000.0,-38186795000.0,,,593588048000.0,274659988000.0,6131169000.0,,,142694814000.0,,,51439665000.0,10901459000.0,337215123000.0,201912,ANDACOR
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,201912,ANDACOR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,ANDACOR
1779025115000.0,175246225000.0,175246225000.0,46209020000.0,157567986000.0,533474103000.0,1422044475000.0,347278000.0,16188965000.0,38392854000.0,1857474320000.0,121221661000.0,675075375000.0,2390948423000.0,411658352000.0,948649690000.0,946570604.0,147641224000.0,946570604.0,255148474000.0,-110048000000.0,-127112636000.0,,,1802751639000.0,203681853000.0,18904000.0,86265896000.0,2041535000.0,150509528000.0,8672820000,,51176617000.0,104059655000.0,273123010000.0,201912,ANDINA
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,201912,ANDINA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,201912,ANDINA
23716405000.0,249675000.0,249675000.0,97072000.0,2252868000.0,7078065000.0,14174508000.0,124918000.0,211141000.0,11810000.0,18448551000.0,413693000.0,977805000.0,25526616000.0,3151190000.0,6697492000.0,456376483.0,1823893000.0,456376483.0,1481450000.0,-1598824000.0,667656000.0,,,23099048000.0,1081518000.0,61173000.0,427969000.0,-42256000.0,1483281000.0,,,531791000.0,919341000.0,,201912,ANTARCHILE
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201912,ANTARCHILE
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201912,ANTARCHILE
1186155000.0,67377000.0,67377000.0,461000.0,14878000.0,775332000.0,573498000.0,,3664000.0,7791000.0,710232000.0,196947000.0,150184000.0,1485564000.0,462523000.0,907657000.0,1619040505.0,78586000.0,1619040505.0,171266000.0,-26023000.0,-192846000.0,,,871121000.0,67134000.0,,,853000.0,112947000.0,,,13542000.0,1336000.0,,201912,AQUACHILE
1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,201912,AQUACHILE
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,201912,AQUACHILE
56554000,-140000,-140000,,1814000.0,25557000.0,46762000.0,2081000.0,72000.0,136000.0,61004000.0,,257000.0,86561000.0,15344000.0,39777000.0,298774203.0,8891000.0,298774203.0,3525000,-7655000,3966000,,,49089000,3016000,,,92000,9002000.0,,,1814000.0,,3016000,201912,ATHENA
1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,2.0,1,1.0,2.0,2.0,1.0,2.0,1,201912,ATHENA
1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,0.0,1,1,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1,201912,ATHENA
712771000.0,236217000.0,236217000.0,,332961000.0,1619820000.0,467995000.0,321541000.0,11158000.0,48705000.0,15125429000.0,,2774000.0,16745249000.0,216691000.0,16277254000.0,0.0,7056000.0,9269735000.0,282489000.0,-14096000.0,,,,479396000.0,811284000.0,,,,39221000.0,,,332961000.0,,,201912,ATSA
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,201912,ATSA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,ATSA
407286000.0,65825000.0,65825000.0,,11258000.0,401046000.0,410362000.0,,6019000.0,6248000.0,383112000.0,2540000.0,49998000.0,784158000.0,190894000.0,373796000.0,6825687194.0,46976000.0,6825687194.0,49074000.0,-90649000.0,32477000.0,,,426645000.0,38803000.0,,,3250000.0,30095000.0,,,,,7168000.0,201912,AUSTRALIS
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,201912,AUSTRALIS
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,201912,AUSTRALIS
52139068000.0,27076761000.0,27076761000.0,,64239000.0,51061970000.0,95622044000.0,,,,107203663000.0,,3303000.0,158265633000.0,5377067000.0,62643589000.0,40945048730.0,,40945048730.0,1112501000.0,3371000.0,-1121990000.0,,,28836000.0,,,,,50997731000.0,,,9183000.0,55056000.0,,201912,AXXION
1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201912,AXXION
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,AXXION
14589370000,-3613873000,-3613873000,,1511034000.0,5513691000.0,16131811000.0,,115298000.0,88243000.0,21289619000.0,,8672704000.0,26803310000.0,5767478000.0,10671499000.0,44683340.0,86981000.0,44683340.0,-835813000,-2858709000,3435003000,,,7188075000,8566246000,,,-20026000,1059038000.0,25908000,,1505626000.0,,9788190000,201912,AZUL AZUL
1,1,1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,2.0,1,1,2.0,2.0,1,1.0,0.0,2.0,1.0,2.0,1,201912,AZUL AZUL
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,201912,AZUL AZUL
,39310287000.0,39310287000.0,,7748537000.0,21176416000.0,110953537000.0,,171361000.0,,487901066000.0,,,509077482000.0,45840675000.0,398123945000.0,1430000000.0,,1430000000.0,3206616000.0,-33341186000.0,31057125000.0,,,437337000.0,53503000.0,,,,,,,22094000.0,,,201912,BANVIDA
2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,201912,BANVIDA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,BANVIDA
2886410000.0,-18228000.0,-18228000.0,,104990000.0,973468000.0,619257000.0,430501000.0,,212958000.0,548426000.0,,,1521894000.0,619257000.0,902637000.0,,,,109366000.0,-404060000.0,-78380000.0,,,1073218000.0,1531936000.0,,90079000.0,,,,,,,,201912,BCI
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,201912,BCI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,BCI
42074984000.0,25077235000.0,25077235000.0,,34018000.0,132551666000.0,23261277000.0,86549836000.0,,,4890044000.0,,1805000.0,137441710000.0,8223454000.0,114180433000.0,40946091157.0,,40946091157.0,9680000.0,-385211000.0,,,,45860000.0,,,,,41149633000.0,,,33869000.0,149000.0,,201912,BETLAN DOS
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,201912,BETLAN DOS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,BETLAN DOS
1172020722000.0,109778527000.0,109778527000.0,,730985440000.0,8787502795000.0,12680823611000.0,4785520712000.0,169380591000.0,16869212000.0,4909227154000.0,21943352000.0,6203405000.0,13696729949000.0,6594308730000.0,999361730000.0,85087030.0,,85087030.0,440781918000.0,-254823023000.0,122044078000.0,,,760865689292000.0,98974828000.0,400667000.0,29776274000.0,1156826000.0,3067902688000.0,,,582684682000.0,98230915000.0,100431623000.0,201912,BICECORP
1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,201912,BICECORP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201912,BICECORP
